caso_id,tomo,tipo_cambio,metodo,old_outcome,new_outcome,old_vp,new_vp,old_n,new_n,old_pet,new_pet,new_firma
343_p373,343,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, en atención al estado de las presentes actuaciones",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
343_p396,343,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, en atención al estado de las presentes actuaciones",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
343_p603,343,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,"En consecuencia, una comprensión amplia de la compleja situa","Por ello, en atención al estado de las presentes actuaciones",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco — Juan 
343_p1259,343,mejora_gano_firma,forward_con_firma,otro,desestima,sin_firma,segun_su_voto,0,4,"Por ello, menos aún puede argumentarse que dicho instrumento","Por ello, oída la señora Procuradora Fiscal, se desestima el",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
343_p1457,343,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,unanime,0,1,"Por ello, oído el señor Procurador General de la Nación inte","Por ello, oído el señor Procurador General, se resuelve: I. ",Elena I. Highton de Nolasco.
343_p1738,343,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,en consecuencia dictada por autoridad jurisdiccional extranj,"Por lo expuesto, de conformidad en lo pertinente con lo dict",Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Rec
343_p1784,343,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"en consecuencia, hizo lugar a la acción entablada por Rosa A","Por ello, se hace lugar a la queja, se declara procedente el",Carlos Fernando Rosenkrantz (según su voto) — Elena I. Highton de Nolasco — Juan
343_p1923,343,mejora_gano_firma,forward_con_firma,otro,competencia,sin_firma,unanime,0,5,"De conformidad con lo dispuesto por el art. 21, inc. 1º, de ","Por ello, por mayoría, se resuelve: I.- Declarar que es esta",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
343_p2087,343,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, si el agravio invocado como sustento de la ","Por ello, cuando la Corte ha exigido que la acción entablada",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan 
343_p2211,343,mejora_gano_firma,forward_con_firma,otro,revoca,sin_firma,unanime,0,4,"En consecuencia, en la presente causa se suscita un conflict","Por ello, y habiendo dictaminado el señor Procurador Fiscal,",Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Ho
343_p2280,343,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"en consecuencia, se aduce que “la participación de los encar","Por ello, habiendo dictaminado la señora Procuradora General",Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis 
344_p81,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,5,"Por todo ello, el agravio planteado prescinde de las constan","Por ello, oído el señor Procurador General de la Nación inte",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p277,344,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"en consecuencia sobre el fondo de la causa, en sustitución d","Por ello, y oída la señora Procuradora Fiscal, se hace lugar",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p494,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,de conformidad con las leyes 25.675 General del Ambiente (LG,"Por ello, oída en esta instancia la señora Procuradora Fisca",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco (según 
344_p507,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, adujo que a pesar de la reforma constitucio",Por ello y de conformidad con lo oportunamente dictaminado p,Carlos Fernando Rosenkrantz (en disidencia parcial)– Juan Carlos Maqueda – Ricar
344_p809,344,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,Por ello como se reconoció en los precedentes citados la Ciu,"Por ello, y oído el señor Procurador General de la Nación in",Carlos Fernando Rosenkrantz (según su voto)– Juan Carlos Maqueda – Ricardo Luis 
344_p936,344,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,segun_su_voto,0,4,"En consecuencia, no se trata de una mera indagación o consul","Por ello, concordemente con el dictamen de la señora Procura",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan 
344_p1013,344,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,segun_su_voto,0,5,"En consecuencia, concluyó en que el acto impugnado resultaba","Por ello, se declara procedente el recurso extraordinario y ",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan 
344_p1033,344,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,unanime,0,5,"de conformidad con lo normado por el art. 27, primer párrafo","Por ello, de conformidad con lo dictaminado por la señora Pr",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p1082,344,mejora_gano_firma,forward_con_firma,abstracto,otro,sin_firma,unanime,0,3,"Por ello, cabe excluir ese cargo de la procedencia de la ext","Por lo expuesto, de conformidad en lo pertinente con lo dict",Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti. Rec
344_p1270,344,mejora_gano_firma,forward_con_firma,otro,desestima,sin_firma,segun_su_voto,0,5,"De conformidad con ello, quien pretenda la revisión judicial","Por ello, se desestima la queja. Notifíquese y, oportunament",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan 
344_p1464,344,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,disidencia,0,5,"En consecuencia, la consideración ab initio del a quo, se ap","Por ello, se declara procedente el recurso ordinario interpu",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p1557,344,mejora_gano_firma,forward_con_firma,otro,confirma,sin_firma,segun_su_voto,0,2,"Por ello, el hecho de que el legislador local —a diferencia ","Por todo lo expuesto, y habiendo dictaminado la señora Procu",Elena I. Highton de Nolasco – Ricardo Luis Lorenzetti – Martín Irurzun (según su
344_p1642,344,mejora_gano_firma,forward_con_firma,otro,competencia,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, y de conformidad con lo dictaminado por el señor P",Carlos Fernando Rosenkrantz (en disidencia)– Elena I. Highton de Nolasco (en dis
344_p1857,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, la facultad de los jueces locales de denegar el re","Por ello, y oída la señora Procuradora Fiscal, se declara pr",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p2062,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, deben desestimarse los agravios en que se s","Por ello, de conformidad en lo pertinente con lo dictaminado",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco (en disidencia)– Juan 
344_p2339,344,mejora_gano_firma,forward_con_firma,otro,confirma,sin_firma,segun_su_voto,0,5,"En consecuencia, admitir el planteo del actor en lo que se r","Por ello, y concordemente con lo dictaminado por el señor Pr",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p2441,344,mejora_gano_firma,forward_con_firma,otro,desestima,sin_firma,segun_su_voto,0,5,"De conformidad con el trámite previsto por la ley 1565, se d","Por ello, se desestima la queja. Notifíquese y, oportunament",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco (según 
344_p2513,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,5,"Por ello, si el legislador hubiese querido incluir otra exce","Por todo lo expuesto, oída la señora Procuradora Fiscal, se ",Carlos Fernando Rosenkrantz (en disidencia)– Elena I. Highton de Nolasco (en dis
344_p2647,344,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,unanime,0,5,"En consecuencia, resulta evidente que en el caso no se ha co","Por ello, con el alcance que surge del presente pronunciamie",Horacio Rosatti – Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Elena I. H
344_p2868,344,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,5,"en consecuencia, ordenó al Instituto de Obra Social de la Pr","Por ello, y habiendo dictaminado el señor Procurador Fiscal,",Horacio Rosatti (según su voto)– Carlos Fernando Rosenkrantz – Juan Carlos Maque
344_p3156,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"Atento a que, en el recurso extraordinario federal, la defen","Por lo expuesto, el Tribunal resuelve: I) Declarar procedent",Horacio Rosatti – Juan Carlos Maqueda – Elena I. Highton de Nolasco – Ricardo Lu
344_p3458,344,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"Por todo ello, concluye que la decisión apelada consagra una","Por ello, con base en circunstancias sustantivas directament",Horacio Rosatti – Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Ricardo Lu
344_p3551,344,mejora_gano_firma,forward_con_firma,otro,confirma,sin_firma,unanime,0,4,"Por ello, solicitaron a la jueza federal que se excluyese a ","Por ello, se rechaza el recurso extraordinario y, con el alc",Horacio Rosatti – Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Ricardo Lu
344_p3600,344,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,segun_su_voto,0,4,"En consecuencia, revocó la sentencia y declaró la nulidad de","Por ello, se declara procedente el recurso extraordinario y ",Horacio Rosatti - Carlos Fernando Rosenkrantz (según su voto)– Juan Carlos Maque
345_p22,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, solicita que se haga cesar el estado de incertidum","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
345_p37,345,mejora_gano_firma,forward_con_firma,otro,competencia,sin_firma,disidencia,0,4,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, y de conformidad con lo dictaminado por el señor P",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
345_p76,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, es dable concluir que se encuentran reunido","Por ello, y concordemente con lo dictaminado por la señora P",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
345_p270,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, y siguiendo el criterio expuesto por esta C",Por ello es razonable sostener una interpretación del artícu,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
345_p358,345,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,unanime,0,4,"En consecuencia, teniendo en cuenta las obligaciones que se ","Por ello, habiendo dictaminado el señor Procurador Fiscal y ",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
345_p440,345,mejora_gano_firma,forward_con_firma,otro,desestima,sin_firma,unanime,0,4,"por ello, no se verificaba la incompetencia de los tribunale","Por ello, se desestima la queja. Intímese a la recurrente a ",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
345_p549,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"Por ello, se tuvo presente que “reglamentar adecuadamente el","Por ello, habiendo dictaminado el señor Procurador General d",Horacio Rosatti - Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Ricardo Lu
345_p583,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,4,de conformidad con el art. 2° de la ley 20.396 (art. 3°). Se,"Por ello, si bien es cierto que para establecer los límites ",Horacio Rosatti (en disidencia)- Carlos Fernando Rosenkrantz – Juan Carlos Maque
345_p905,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, la solución de la controversia planteada en",Por todo ello es posible sostener que la voluntaria suspensi,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
345_p1269,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,"Por todo ello, la sentencia recurrida extiende equivocadamen","Por ello, oído el señor Procurador General de la Nación inte",Horacio Rosatti - Carlos Fernando Rosenkrantz – Juan Carlos Maqueda. Recurso ext
345_p1342,345,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,unanime,0,3,"en consecuencia, hizo lugar a la acción de amparo y declaró ","Por ello, de conformidad con lo dictaminado por el señor Pro",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda. Recurso ext
345_p1421,345,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"Por lo expuesto, luego de la ponderación integral de todo lo","Por ello, oído el señor Procurador General de la Nación inte",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p25,346,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,unanime,0,4,"En consecuencia, expresó que asistía razón al recurrente en ","Por ello, oída la señora Procuradora Fiscal, se hace lugar a",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p407,346,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, entendió que “…la norma que establece el lí","Por lo expuesto, el Tribunal resuelve: I) Declarar procedent",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p432,346,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,unanime,0,4,"En consecuencia, considera que la demandada pretende erigir ","Por ello, y de conformidad con lo dictaminado por la señora ",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p668,346,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"de conformidad con los principios de orden público interno, ","Por lo expuesto, de conformidad en lo pertinente con lo dict",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p1015,346,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la pretensión impositiva del Fisco local se","Por ello, y de conformidad con lo dictaminado por la señora ",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
346_p1089,346,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,unanime,0,4,"En consecuencia, la sentencia que se dicte en este pleito no","Por ello, y habiendo dictaminado la señora Procuradora Gener",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p1117,346,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, en virtud de las sucesivas delegaciones rea","En consecuencia, las costas del proceso serán impuestas en e",Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Par
346_p1218,346,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la alegada improcedencia de la acción por p","Por ello, y de conformidad con lo dictaminado por la señora ",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
346_p1471,346,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, declaró que le correspondía a la actora el ","Por todo lo expuesto, se declaran procedentes los recursos e",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p128,347,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,disidencia,0,4,de conformidad con lo informado a fs. 1760; ver también sent,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida p",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p178,347,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,disidencia,0,4,"En consecuencia, en virtud de los fundamentos y las conclusi","Por ello, se resuelve: I. Hacer lugar a la demanda seguida p",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p302,347,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,Por ello y a resultas del rechazo que se adopta también resp,"Por ello, de conformidad en lo pertinente con lo dictaminado",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Recurso
347_p321,347,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,5,"En consecuencia, pide que se declare la nulidad absoluta e i","Por ello, se resuelve rechazar in limine la demanda promovid",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p579,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,unanime,0,4,"en consecuencia, confirmar la desestimación del ajuste de la","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p673,347,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, más allá de la solución que en definitiva q","Por ello, se resuelve: 1) rechazar el recurso extraordinario",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda. Recursos ex
347_p721,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"Por ello, cabía concluir en que la parte actora había tenido","Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p802,347,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,unanime,0,4,"en consecuencia, jueces últimos respecto de las vías de acce","Por ello, y de conformidad con las conclusiones de la señora",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p959,347,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, la alegada improcedencia formal de la acció","Por ello, y oída la señora Procuradora Fiscal, se decide: Ha",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p1230,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,disidencia,0,4,de conformidad con lo indicado por su médica tratante.,"Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1288,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, sostuvo que la derogación de las limitacion","Por ello, oída la señora Procuradora Fiscal, se hace lugar a",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1327,347,mejora_gano_firma,forward_con_firma,otro,confirma,sin_firma,segun_su_voto,0,4,"Por todo ello, corresponde incluir en el haber mensual con c","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1434,347,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,"Por ello, las competencias que se le asignen por ley, así co","Por ello, el Tribunal resuelve: declarar la invalidez consti",Horacio Rosatti — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
347_p1632,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, consideró que la actitud del fisco imposibi","Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1807,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con lo normado en los arts. 78 y 84 del Códig,"Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1891,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,mixed,0,4,"En consecuencia, la conformación de los convoyes pueden muta","Por ello, habiendo dictaminado el señor Procurador Fiscal, s",Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz (según su voto)— Ju
347_p1963,347,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"en consecuencia, el órgano juzgador quedó integrado por los ","Por ello, oído el señor Procurador General de la Nación inte",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p2002,347,mejora_gano_firma,forward_con_firma,inadmisible_280,inadmisible_280,sin_firma,segun_su_voto,0,4,"En consecuencia, resulta evidente que, al examinar el mérito","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p2025,347,mejora_gano_firma,forward_con_firma,otro,desestima,sin_firma,segun_su_voto,0,4,"Por ello, todo recurso extraordinario federal debe demostrar","Por ello, se desestima la queja. Intímese a la parte recurre",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p2115,347,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con la legislación nacional y en forma apropi,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
348_p83,348,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,unanime,0,2,"En consecuencia, corresponde dejar sin efecto lo decidido po","Por ello, SE RESUELVE: 1°) Dejar sin efecto la Acordada n° 1",Horacio Rosatti — Carlos Fernando Rosenkrantz — Manuel José García—Mansilla.
348_p189,348,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,segun_su_voto,0,3,"Por ello, una ley en sentido formal, que no pone en ejercici","Por ello, habiendo dictaminado el señor Procurador Fiscal, s",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p405,348,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, las cuestiones propuestas han quedado ceñid","En consecuencia, esta Corte debe decidir la presente causa q",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p419,348,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,"Por ello, objeta que la demandada le exija el cobro de regal","Por ello, y de conformidad con lo dictaminado por la señora ",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Ricardo Luis Lore
348_p461,348,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, alega que al haber cumplido con las obligac","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Parte a
348_p611,348,mejora_gano_firma,forward_con_firma,otro,procedente,sin_firma,unanime,0,3,"Por todo ello, habiéndose concedido correctamente el remedio","Por ello, habiendo dictaminado el señor Procurador General d",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Recurso
348_p813,348,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,De conformidad con esa opinión el Tribunal declaró a fs. 20 ,"Por ello, se resuelve: Rechazar la demanda promovida por el ",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
348_p821,348,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, el modo en que el recurrente Pastor y quien","Por ello, y habiendo dictaminado el señor Procurador Fiscal,",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p841,348,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,unanime,0,2,"En consecuencia, afirmó que las disposiciones normativas imp","Por ello, habiendo dictaminado la señora Procuradora Fiscal:",Horacio Rosatti — Ricardo Luis Lorenzetti — Mario Osvaldo Boldú — Patricia Marce
348_p983,348,mejora_gano_firma,forward_con_firma,otro,originaria,sin_firma,segun_su_voto,0,3,"En consecuencia, ordenó: (i) el cese inmediato de los efecto","Por ello, se resuelve: I. Hacer lugar parcialmente a la pres",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (según s
348_p1104,348,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,unanime,0,3,"de conformidad con la doctrina de este Tribunal, cuando la r","Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
348_p1357,348,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,disidencia,0,3,"Por ello, cualquier restricción a la libertad antes de la co","Por ello, con el alcance indicado, se hace lugar a la queja,",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti (en disi
348_p1435,348,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, el crédito del actor debe ser liquidado y p","En consecuencia, concluyen en que resulta improcedente la in",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti — Rocío 
349_p34,349,mejora_gano_firma,forward_con_firma,otro,hace_lugar,sin_firma,unanime,0,3,"por ello, la ausencia de un acuerdo genuino sobre los motivo","Por ello, y de acuerdo con lo dictaminado por el señor Procu",Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti.
349_p166,349,mejora_gano_firma,forward_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,por ello implican una vulneración (explícita ni elíptica) de,"Por ello, el Tribunal resuelve: I) Tener por desistido el re",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
