caso_id,tomo,date,date_dt,composicion,outcome,voting_pattern,n_titulares,is_merit_decision,dictamen_presente,wc_mayoria,wc_votos,log_wc_mayoria,is_fragmented,is_dissent,is_concurrence,jueces_conocidos,tribunal_origen,quarter
330_p4664,330,30 de octubre de 2007,2007-10-30,banco_de_7,hace_lugar,disidencia,7,1,1,519,139,6.253828811575473,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones en lo Comercial, Sala A",2007Q4
330_p4685,330,30 de octubre de 2007,2007-10-30,banco_de_7,revoca,unanime,5,1,0,539,0,6.29156913955832,0,0,0,Lorenzetti | Fayt | Petracchi | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4687,330,30 de octubre de 2007,2007-10-30,banco_de_7,revoca,unanime,7,1,0,1257,0,7.1372784372603855,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2007Q4
330_p4690,330,30 de octubre de 2007,2007-10-30,banco_de_7,procedente,segun_su_voto,7,1,0,814,158,6.703188113240863,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2007Q4
330_p4693,330,30 de octubre de 2007,2007-10-30,banco_de_7,otro,unanime,4,0,1,278,0,5.631211781821365,0,0,0,Lorenzetti | Petracchi | Maqueda | Zaffaroni,Sala IV de la Cámara Nacional de Apelaciones en lo Conten-,2007Q4
330_p4697,330,6 de noviembre de 2007,2007-11-06,banco_de_7,otro,unanime,7,0,1,1097,0,7.001245622069476,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala M de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p4703,330,6 de noviembre de 2007,2007-11-06,banco_de_7,revoca,unanime,6,1,1,718,0,6.577861357721047,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala M de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p4706,330,6 de noviembre de 2007,2007-11-06,banco_de_7,procedente,segun_su_voto,7,1,1,828,1002,6.720220155135295,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala VI",2007Q4
330_p4713,330,6 de noviembre de 2007,2007-11-06,banco_de_7,procedente,unanime,6,1,1,818,0,6.70808408385307,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2007Q4
330_p4721,330,6 de noviembre de 2007,2007-11-06,banco_de_7,procedente,unanime,4,1,1,993,0,6.901737206656574,0,0,0,Highton de Nolasco | Petracchi | Maqueda | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala X",2007Q4
330_p4733,330,6 de noviembre de 2007,2007-11-06,banco_de_7,desestima,unanime,6,0,0,869,0,6.76849321164863,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala C de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p4735,330,6 de noviembre de 2007,2007-11-06,banco_de_7,otro,segun_su_voto,6,0,1,949,1326,6.856461984594587,1,0,1,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Tribunal Superior de Justicia de la Provincia de Río Negro,2007Q4
330_p4749,330,6 de noviembre de 2007,2007-11-06,banco_de_7,desestima,disidencia,7,0,1,2703,3863,7.902487437162855,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Juzgado Nacional de Primera Instancia en lo Contencioso,2007Q4
330_p4770,330,6 de noviembre de 2007,2007-11-06,banco_de_7,desestima,disidencia,7,0,1,1080,1154,6.985641817639208,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Corte de Justicia de Salta,2007Q4
330_p4780,330,6 de noviembre de 2007,2007-11-06,banco_de_7,competencia,unanime,6,0,1,245,0,5.5053315359323625,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4782,330,6 de noviembre de 2007,2007-11-06,banco_de_7,otro,unanime,7,0,0,1401,0,7.2456550675945355,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2007Q4
330_p4786,330,6 de noviembre de 2007,2007-11-06,banco_de_7,otro,unanime,5,0,0,810,0,6.698268054115413,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,Sala II de la Cámara Federal de la Seguridad Social,2007Q4
330_p4788,330,13 de noviembre de 2007,2007-11-13,banco_de_7,desestima,unanime,5,0,1,394,0,5.978885764901122,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala A de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p4790,330,13 de noviembre de 2007,2007-11-13,banco_de_7,mal_concedido,unanime,4,0,0,589,0,6.380122536899765,0,0,0,Lorenzetti | Highton de Nolasco | Maqueda | Zaffaroni,Cámara Nacional de Apelaciones en lo Comercial,2007Q4
330_p4792,330,13 de noviembre de 2007,2007-11-13,banco_de_7,desestima,unanime,5,0,0,709,0,6.565264970035361,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala I de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p4794,330,13 de noviembre de 2007,2007-11-13,banco_de_7,desestima,unanime,5,0,0,684,0,6.529418838262226,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala I de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p4796,330,13 de noviembre de 2007,2007-11-13,banco_de_7,desestima,unanime,5,0,0,383,0,5.950642552587727,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda,Sala III de la Cámara Nacional de Apelaciones en lo Conten-,2007Q4
330_p4797,330,13 de noviembre de 2007,2007-11-13,banco_de_7,desestima,unanime,5,0,0,2445,0,7.802209316247118,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Zaffaroni,Tribunal Superior de Justicia de la Provincia de Córdoba,2007Q4
330_p4820,330,13 de noviembre de 2007,2007-11-13,banco_de_7,procedente,disidencia,6,1,0,817,418,6.706862336602747,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,Sala II de la Cámara Federal de la Seguridad Social,2007Q4
330_p4824,330,13 de noviembre de 2007,2007-11-13,banco_de_7,hace_lugar,unanime,4,1,0,732,0,6.597145701886651,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda,"Sala I, Cámara Nacional de Apelaciones en lo Contencioso",2007Q4
330_p4826,330,20 de noviembre de 2007,2007-11-20,banco_de_7,desestima,segun_su_voto,5,0,1,883,943,6.784457062637643,1,0,1,Highton de Nolasco | Fayt | Petracchi | Maqueda | Argibay,Jurado de Enjuiciamiento de Magistrados de la Nación,2007Q4
330_p4841,330,20 de noviembre de 2007,2007-11-20,banco_de_7,hace_lugar,disidencia,5,1,1,546,152,6.304448802421981,1,1,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Argibay,Superior Tribunal de Justicia de la Provincia de Entre Ríos,2007Q4
330_p4858,330,20 de noviembre de 2007,2007-11-20,banco_de_7,originaria,unanime,4,0,0,1470,0,7.293697720601438,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4862,330,20 de noviembre de 2007,2007-11-20,banco_de_7,otro,unanime,5,0,0,1405,0,7.2485040723706105,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2007Q4
330_p4866,330,26 de noviembre de 2007,2007-11-26,banco_de_7,otro,unanime,6,0,0,3616,0,8.193400231952097,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,Sala III de la Cámara Federal de la Seguridad Social,2007Q4
330_p4875,330,27 de noviembre de 2007,2007-11-27,banco_de_7,confirma,unanime,6,1,1,508,0,6.2324480165505225,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,"Cámara Nacional de Casación Penal, Sala II",2007Q4
330_p4879,330,27 de noviembre de 2007,2007-11-27,banco_de_7,otro,disidencia,5,0,1,534,1274,6.282266746896006,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4885,330,27 de noviembre de 2007,2007-11-27,banco_de_7,inadmisible_280,disidencia,6,0,1,462,171,6.137727054086234,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,"Cámara Nacional de Casación Penal, Sala II",2007Q4
330_p4891,330,27 de noviembre de 2007,2007-11-27,banco_de_7,otro,unanime,5,0,0,534,0,6.282266746896006,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala F de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p4896,330,27 de noviembre de 2007,2007-11-27,banco_de_7,competencia,unanime,4,0,1,461,0,6.135564891081739,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4900,330,27 de noviembre de 2007,2007-11-27,banco_de_7,confirma,unanime,4,1,0,1242,0,7.1252830915107115,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda,Sala I de la Cámara Federal de la Seguridad Social,2007Q4
330_p4903,330,27 de noviembre de 2007,2007-11-27,banco_de_7,procedente,unanime,5,1,1,554,0,6.318968113746434,0,0,0,Lorenzetti | Fayt | Petracchi | Maqueda | Zaffaroni,"Sala II, Cámara Federal de la Seguridad Social",2007Q4
330_p4909,330,4 de diciembre de 2007,2007-12-04,banco_de_7,procedente,segun_su_voto,6,1,1,361,182,5.8916442118257715,1,0,1,Lorenzetti | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4920,330,4 de diciembre de 2007,2007-12-04,banco_de_7,hace_lugar,disidencia,5,1,1,380,162,5.942799375126701,1,1,0,Lorenzetti | Fayt | Petracchi | Maqueda | Argibay,Suprema Corte de Justicia de la Provincia de Buenos Aires,2007Q4
330_p4925,330,4 de diciembre de 2007,2007-12-04,banco_de_7,nulidad,disidencia,5,1,1,423,154,6.049733455231958,1,1,0,Lorenzetti | Petracchi | Maqueda | Zaffaroni | Argibay,Superior Tribunal de Justicia de Córdoba,2007Q4
330_p4928,330,4 de diciembre de 2007,2007-12-04,banco_de_7,hace_lugar,unanime,6,1,0,581,0,6.366470447731438,0,0,0,Lorenzetti | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala III de la Cámara Nacional de Casación Penal,2007Q4
330_p4930,330,4 de diciembre de 2007,2007-12-04,banco_de_7,hace_lugar,disidencia,5,1,1,522,183,6.259581464064923,1,1,0,Fayt | Petracchi | Maqueda | Zaffaroni | Argibay | Tyden de Skanata (conjuez),Sala B de la Cámara Nacional de Apelaciones en lo Comer-,2007Q4
330_p4936,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,segun_su_voto,7,1,1,938,432,6.844815479208263,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala II",2007Q4
330_p4945,330,11 de diciembre de 2007,2007-12-11,banco_de_7,desestima,disidencia,7,0,1,686,1246,6.532334292222349,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4960,330,11 de diciembre de 2007,2007-12-11,banco_de_7,otro,mixed,7,0,0,1623,2122,7.392647520721623,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p4970,330,11 de diciembre de 2007,2007-12-11,banco_de_7,hace_lugar,mixed,7,1,1,1623,753,7.392647520721623,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Superior Tribunal de Justicia de la Provincia de Río Negro,2007Q4
330_p4983,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,disidencia,5,1,1,508,52,6.2324480165505225,1,1,0,Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de Rosario (Sala A),2007Q4
330_p4988,330,11 de diciembre de 2007,2007-12-11,banco_de_7,confirma,unanime,5,1,1,7373,0,8.90571557879409,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,Sala I de la Cámara Nacional en lo Contencioso Administra-,2007Q4
330_p5010,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,unanime,6,1,1,696,0,6.546785410760524,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones en lo Civil, Sala D",2007Q4
330_p5020,330,11 de diciembre de 2007,2007-12-11,banco_de_7,hace_lugar,mixed,7,1,1,754,1068,6.626717749249025,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p5032,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,disidencia,7,1,1,3185,165,8.066521490469993,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2007Q4
330_p5052,330,11 de diciembre de 2007,2007-12-11,banco_de_7,hace_lugar,disidencia,7,1,1,2186,282,7.690286020676768,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Tribunal de Justicia de la Provincia del Neuquén,2007Q4
330_p5064,330,11 de diciembre de 2007,2007-12-11,banco_de_7,abstracto,disidencia,6,0,1,460,415,6.133398042996649,1,1,0,Lorenzetti | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2007Q4
330_p5070,330,11 de diciembre de 2007,2007-12-11,banco_de_7,otro,unanime,7,0,1,1080,0,6.985641817639208,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala I",2007Q4
330_p5082,330,11 de diciembre de 2007,2007-12-11,banco_de_7,otro,disidencia,5,0,1,466,1112,6.1463292576688975,1,1,0,Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala Segunda de la Cámara Nacional de Apelaciones en lo,2007Q4
330_p5088,330,11 de diciembre de 2007,2007-12-11,banco_de_7,inadmisible_280,disidencia,7,0,1,641,184,6.464588303689961,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala K de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p5108,330,11 de diciembre de 2007,2007-12-11,banco_de_7,hace_lugar,disidencia,7,1,1,544,144,6.300785794663244,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala II de la Cámara Nacional de Casación Penal,2007Q4
330_p5111,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,segun_su_voto,7,1,1,1943,445,7.572502985020384,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de Paraná,2007Q4
330_p5131,330,11 de diciembre de 2007,2007-12-11,banco_de_7,inadmisible_280,disidencia,7,0,1,525,1849,6.26530121273771,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones en lo Civil, Sala J",2007Q4
330_p5139,330,11 de diciembre de 2007,2007-12-11,banco_de_7,confirma,unanime,7,1,1,441,0,6.091309882077698,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Civil y Comercial,2007Q4
330_p5144,330,11 de diciembre de 2007,2007-12-11,banco_de_7,otro,disidencia,7,0,0,2754,2863,7.9211727215870145,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p5158,330,11 de diciembre de 2007,2007-12-11,banco_de_7,originaria,disidencia,7,0,1,1065,4796,6.97166860472579,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala IV de la Cámara Nacional de Casación Penal,2007Q4
330_p5187,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,segun_su_voto,6,1,1,1778,250,7.483806687665835,1,0,1,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Superior Tribunal de Justicia de la Provincia del Chubut,2007Q4
330_p5197,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,disidencia,6,1,1,326,99,5.7899601708972535,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2007Q4
330_p5201,330,11 de diciembre de 2007,2007-12-11,banco_de_7,procedente,unanime,4,1,1,656,0,6.48768401848461,0,0,0,Lorenzetti | Petracchi | Maqueda | Zaffaroni,Sala I de la Cámara Federal de la Seguridad Social,2007Q4
330_p5205,330,18 de diciembre de 2007,2007-12-18,banco_de_7,confirma,disidencia,6,1,1,1142,730,7.04141166379481,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Civil y Comercial,2007Q4
330_p5212,330,18 de diciembre de 2007,2007-12-18,banco_de_7,inadmisible_280,disidencia,6,0,1,637,2435,6.45833828334479,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Casación Penal, Sala I",2007Q4
330_p5224,330,18 de diciembre de 2007,2007-12-18,banco_de_7,revoca,unanime,4,1,1,607,0,6.410174881966167,0,0,0,Lorenzetti | Highton de Nolasco | Maqueda | Argibay,"Cámara Nacional de Apelaciones en lo Civil, Sala M",2007Q4
330_p5234,330,18 de diciembre de 2007,2007-12-18,banco_de_7,otro,segun_su_voto,5,0,1,803,75,6.6895992691789665,1,0,1,Lorenzetti | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p5237,330,18 de diciembre de 2007,2007-12-18,banco_de_7,confirma,unanime,5,1,1,465,0,6.144185634125646,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Maqueda | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2007Q4
330_p5245,330,18 de diciembre de 2007,2007-12-18,banco_de_7,hace_lugar,mixed,7,1,1,463,256,6.139884552226255,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala I de la Cámara Nacional de Casación Penal,2007Q4
330_p5251,330,18 de diciembre de 2007,2007-12-18,banco_de_7,hace_lugar,segun_su_voto,7,1,1,399,654,5.991464547107982,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de San Martín,2007Q4
330_p5257,330,18 de diciembre de 2007,2007-12-18,banco_de_7,confirma,unanime,7,1,0,2881,0,7.966239776559467,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Administrativo,2007Q4
330_p5272,330,18 de diciembre de 2007,2007-12-18,banco_de_7,hace_lugar,segun_su_voto,5,1,1,470,141,6.154858094016418,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Maqueda | Argibay,Cámara Nacional de Apelaciones en lo Civil Sala G,2007Q4
330_p5294,330,18 de diciembre de 2007,2007-12-18,banco_de_7,hace_lugar,mixed,6,1,0,3236,284,8.082402253926244,1,1,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala I de la Cámara Nacional de Casación Penal,2007Q4
330_p5303,330,18 de diciembre de 2007,2007-12-18,banco_de_7,otro,unanime,6,0,0,1091,0,6.9957661563048505,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala III de la Cámara Federal de la Seguridad Social,2007Q4
330_p5306,330,18 de diciembre de 2007,2007-12-18,banco_de_7,otro,disidencia,7,0,0,8536,6748,9.052164937010307,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Federal de Apelaciones de Mendoza, Sala A",2007Q4
330_p5342,330,18 de diciembre de 2007,2007-12-18,banco_de_7,procedente,unanime,6,1,0,1133,0,7.033506484287697,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2007Q4
330_p5345,330,18 de diciembre de 2007,2007-12-18,banco_de_7,revoca,mixed,7,1,1,6026,18295,8.704004653483045,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala J de la Cámara Nacional de Apelaciones en lo Civil,2007Q4
330_p5404,330,18 de diciembre de 2007,2007-12-18,banco_de_7,revoca,disidencia,7,1,0,4694,3978,8.454253391642363,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2007Q4
330_p5425,330,18 de diciembre de 2007,2007-12-18,banco_de_7,inadmisible_280,unanime,5,0,1,321,0,5.7745515455444085,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Argibay,Superior Tribunal de Justicia de la Provincia de Corrientes,2007Q4
330_p5435,330,18 de diciembre de 2007,2007-12-18,banco_de_7,procedente,segun_su_voto,7,1,1,1148,8220,7.046647277848756,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2007Q4
331_p7,331,5 de febrero de 2008,2008-02-05,banco_de_7,inadmisible_280,disidencia,6,0,1,365,193,5.902633333401366,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Civil y Comercial,2008Q1
331_p13,331,5 de febrero de 2008,2008-02-05,banco_de_7,procedente,unanime,5,1,1,1036,0,6.9440872082295275,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p17,331,5 de febrero de 2008,2008-02-05,banco_de_7,desestima,disidencia,7,0,1,791,2693,6.674561391814426,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Juzgado Federal de Dolores,2008Q1
331_p31,331,5 de febrero de 2008,2008-02-05,banco_de_7,inadmisible_280,disidencia,7,0,1,367,475,5.908082938168931,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Superior Tribunal de Justicia de la Provincia de Jujuy,2008Q1
331_p36,331,5 de febrero de 2008,2008-02-05,banco_de_7,desestima,mixed,6,0,1,432,1425,6.07073772800249,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala V de la Excma. Cámara Penal de Tucumán Dres. Julio,2008Q1
331_p47,331,5 de febrero de 2008,2008-02-05,banco_de_7,hace_lugar,disidencia,6,1,1,561,102,6.331501849893691,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Juzgado Nacional de Primera Instancia en lo Contenciosos,2008Q1
331_p53,331,5 de febrero de 2008,2008-02-05,banco_de_7,hace_lugar,disidencia,7,1,1,477,800,6.169610732491456,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Tribunal Superior de Justicia de la Ciudad de Buenos Ai-,2008Q1
331_p60,331,5 de febrero de 2008,2008-02-05,banco_de_7,competencia,unanime,6,0,1,242,0,5.493061443340548,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p62,331,5 de febrero de 2008,2008-02-05,banco_de_7,competencia,unanime,7,0,1,208,0,5.342334251964811,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p64,331,5 de febrero de 2008,2008-02-05,banco_de_7,competencia,unanime,6,0,1,212,0,5.3612921657094255,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p66,331,5 de febrero de 2008,2008-02-05,banco_de_7,competencia,unanime,6,0,1,222,0,5.407171771460119,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p68,331,5 de febrero de 2008,2008-02-05,banco_de_7,otro,unanime,4,0,1,640,0,6.46302945692067,0,0,0,Lorenzetti | Petracchi | Maqueda | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p72,331,5 de febrero de 2008,2008-02-05,banco_de_7,procedente,disidencia,7,1,0,752,423,6.6240652277998935,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala III de la Cámara Federal de la Seguridad Social,2008Q1
331_p76,331,5 de febrero de 2008,2008-02-05,banco_de_7,revoca,unanime,7,1,0,430,0,6.066108090103747,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala III de la Cámara Federal de la Seguridad Social,2008Q1
331_p77,331,7 de febrero de 2008,2008-02-07,banco_de_7,otro,segun_su_voto,6,0,1,406,81,6.008813185442595,1,0,1,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p80,331,12 de febrero de 2008,2008-02-12,banco_de_7,procedente,disidencia,6,1,1,276,80,5.6240175061873385,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Rosario,2008Q1
331_p87,331,12 de febrero de 2008,2008-02-12,banco_de_7,otro,unanime,4,0,0,358,0,5.883322388488279,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2008Q1
