caso_id,tipo,vp_base,vp_new,lfr_base,lfr_new,n_jueces_new,firma_new
329_p1490,lfr_cambio,segun_su_voto,segun_su_voto,4576,4577,5,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CARLOS MAQUEDA (según su vot
329_p1493,lfr_cambio,unanime,unanime,4871,4872,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1514,lfr_cambio,segun_su_voto,segun_su_voto,5629,5631,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1521,lfr_cambio,unanime,unanime,5660,5661,5,ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E. RAÚL ZAFFARONI — RICARDO 
329_p1538,lfr_cambio,unanime,unanime,6345,6346,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1609,lfr_cambio,unanime,unanime,9125,9126,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1631,lfr_cambio,segun_su_voto,segun_su_voto,10126,10119,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO (según su voto) — JUAN 
329_p1638,lfr_cambio,disidencia,disidencia,10801,10802,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1661,lfr_cambio,disidencia,disidencia,11361,11332,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1671,lfr_cambio,unanime,unanime,11410,11411,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1673,lfr_cambio,unanime,unanime,11513,11514,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1684,lfr_cambio,unanime,unanime,12116,12089,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1690,lfr_cambio,unanime,unanime,12190,12191,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1696,lfr_cambio,unanime,unanime,12449,12422,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1703,lfr_cambio,disidencia,disidencia,13006,13007,7,ENRIQUE SANTIAGO PETRACCHI (en disidencia parcial) — ELENA I. HIGHTON DE NOLASCO
329_p1714,REGRESION,unanime,sin_firma,13045,13007,0,
329_p1723,lfr_cambio,disidencia,disidencia,14687,14688,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en di
329_p1758,lfr_cambio,disidencia,disidencia,14884,14885,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en di
329_p1762,lfr_cambio,disidencia,disidencia,15053,15058,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1767,lfr_cambio,disidencia,disidencia,15521,15522,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p177,lfr_cambio,unanime,unanime,6693,6695,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1779,lfr_cambio,disidencia,disidencia,15831,15833,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1805,lfr_cambio,unanime,unanime,16798,16799,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1812,lfr_cambio,unanime,unanime,17150,17151,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1821,lfr_cambio,segun_su_voto,segun_su_voto,17328,17329,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1826,lfr_cambio,unanime,unanime,17506,17507,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1834,lfr_cambio,unanime,unanime,17675,17677,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1839,lfr_cambio,disidencia,disidencia,17942,17943,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en di
329_p184,lfr_cambio,unanime,unanime,6890,6891,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1843,lfr_cambio,unanime,unanime,18125,18098,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1847,lfr_cambio,unanime,unanime,18319,18321,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1862,lfr_cambio,segun_su_voto,segun_su_voto,19177,19184,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (según
329_p187,lfr_cambio,unanime,unanime,7447,7448,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1881,lfr_cambio,unanime,unanime,20097,20098,6,ENRIQUE SANTIAGO PETRACCHI — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — E. RAÚL ZAFF
329_p1898,lfr_cambio,unanime,unanime,20379,20380,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1905,lfr_cambio,unanime,unanime,20477,20478,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1908,lfr_cambio,unanime,unanime,20569,20542,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1915,lfr_cambio,unanime,unanime,20802,20803,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p1917,lfr_cambio,unanime,unanime,20966,20936,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1924,lfr_cambio,unanime,unanime,21208,21209,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1969,lfr_cambio,unanime,unanime,22878,22879,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p1972,REGRESION,unanime,sin_firma,22943,22890,0,
329_p20,lfr_cambio,segun_su_voto,segun_su_voto,888,889,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (según
329_p201,lfr_cambio,unanime,unanime,7621,7622,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2043,lfr_cambio,unanime,unanime,25662,25663,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2045,lfr_cambio,disidencia,disidencia,25897,25898,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en di
329_p2062,lfr_cambio,disidencia,disidencia,26324,26325,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en di
329_p2064,lfr_cambio,unanime,unanime,26371,26372,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2065,lfr_cambio,unanime,unanime,26435,26436,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2067,lfr_cambio,unanime,unanime,26518,26519,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2080,lfr_cambio,unanime,unanime,27138,27140,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2085,lfr_cambio,unanime,unanime,27241,27242,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2111,lfr_cambio,unanime,unanime,28288,28289,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2125,lfr_cambio,unanime,unanime,28838,28839,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2133,lfr_cambio,unanime,unanime,29049,29050,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2136,lfr_cambio,unanime,unanime,29134,29135,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2146,lfr_cambio,unanime,unanime,29502,29504,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2149,lfr_cambio,unanime,unanime,29604,29605,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p215,lfr_cambio,unanime,unanime,8066,8067,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2152,lfr_cambio,disidencia,disidencia,29817,29818,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2158,lfr_cambio,disidencia,disidencia,29980,29982,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2162,lfr_cambio,unanime,unanime,30130,30131,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2188,lfr_cambio,unanime,unanime,30965,30966,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2191,lfr_cambio,segun_su_voto,segun_su_voto,31093,31094,6,ENRIQUE SANTIAGO PETRACCHI (según su voto) — ELENA I. HIGHTON DE NOLASCO — CARLO
329_p2197,lfr_cambio,unanime,unanime,31269,31226,1,CARMEN M. ARGIBAY.
329_p2217,lfr_cambio,segun_su_voto,segun_su_voto,31991,31985,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p222,lfr_cambio,unanime,unanime,8277,8278,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2221,lfr_cambio,unanime,unanime,32137,32092,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2223,lfr_cambio,unanime,unanime,32167,32173,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2231,lfr_cambio,unanime,unanime,32769,32771,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2248,lfr_cambio,unanime,unanime,33170,33171,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2258,lfr_cambio,unanime,unanime,33520,33521,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2261,lfr_cambio,unanime,unanime,33614,33615,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2280,lfr_cambio,unanime,unanime,34394,34395,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2284,lfr_cambio,segun_su_voto,segun_su_voto,34740,34741,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p229,lfr_cambio,unanime,unanime,8544,8545,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p231,lfr_cambio,unanime,unanime,8628,8630,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2312,lfr_cambio,unanime,unanime,35542,35543,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2314,lfr_cambio,unanime,unanime,35621,35622,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2316,lfr_cambio,segun_su_voto,segun_su_voto,36641,36642,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (según
329_p2342,lfr_cambio,unanime,unanime,36714,36715,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2344,lfr_cambio,unanime,unanime,36823,36824,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2347,lfr_cambio,disidencia,disidencia,36974,36976,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2355,lfr_cambio,unanime,unanime,37159,37140,5,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — RICARDO LUI
329_p2367,lfr_cambio,mixed,mixed,39420,39421,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en di
329_p2413,lfr_cambio,disidencia,disidencia,39636,39637,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. R
329_p2419,lfr_cambio,unanime,unanime,39885,39886,5,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. RAÚL ZAFFARONI — RICARDO LUIS 
329_p2450,lfr_cambio,disidencia,disidencia,41152,41153,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. R
329_p2465,lfr_cambio,unanime,unanime,41448,41449,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — E. RAÚL ZAFFARONI — R
329_p2496,lfr_cambio,unanime,unanime,42648,42649,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — E. RAÚL ZAFFARONI — R
329_p2498,lfr_cambio,disidencia,disidencia,42826,42827,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. R
329_p2547,lfr_cambio,disidencia,disidencia,44688,44689,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2552,lfr_cambio,disidencia,disidencia,45117,45118,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2563,REGRESION,disidencia,sin_firma,45274,45241,0,
329_p2567,REGRESION,unanime,sin_firma,45345,45284,0,
329_p2606,lfr_cambio,disidencia,disidencia,46842,46843,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT (en di
329_p2614,lfr_cambio,disidencia,disidencia,47195,47194,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2620,lfr_cambio,segun_su_voto,segun_su_voto,47423,47424,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2626,lfr_cambio,disidencia,disidencia,47603,47604,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2645,lfr_cambio,unanime,unanime,48318,48319,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2649,lfr_cambio,disidencia,disidencia,48540,48541,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2667,lfr_cambio,disidencia,disidencia,49153,49154,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2684,lfr_cambio,unanime,unanime,49748,49749,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2719,lfr_cambio,disidencia,disidencia,51239,51143,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO (en disidencia) — CARLO
329_p2737,lfr_cambio,unanime,unanime,51956,51924,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2745,lfr_cambio,unanime,unanime,52269,52254,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2759,lfr_cambio,unanime,unanime,52517,52518,5,ENRIQUE SANTIAGO PETRACCHI — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — E. RAÚL ZAFF
329_p2781,lfr_cambio,unanime,unanime,53409,53410,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2790,lfr_cambio,unanime,unanime,53733,53734,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2793,lfr_cambio,unanime,unanime,53838,53840,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2800,lfr_cambio,unanime,unanime,54040,54041,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2805,lfr_cambio,disidencia,disidencia,54236,54220,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO (en disidencia) — CARLO
329_p2810,lfr_cambio,disidencia,disidencia,54485,54486,7,ENRIQUE SANTIAGO PETRACCHI (en disidencia) — ELENA I. HIGHTON DE NOLASCO — CARLO
329_p2827,lfr_cambio,unanime,unanime,54971,54972,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2830,lfr_cambio,disidencia,disidencia,55162,55123,7,ENRIQUE SANTIAGO PETRACCHI (en disidencia) — ELENA I. HIGHTON DE NOLASCO (en dis
329_p2847,lfr_cambio,disidencia,disidencia,55983,55984,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2856,lfr_cambio,unanime,unanime,56136,56098,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2860,lfr_cambio,segun_su_voto,segun_su_voto,56295,56268,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO CARLOS S. FAYT (según s
329_p2890,lfr_cambio,unanime,unanime,57496,57497,5,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. RAÚL ZAFFARONI — RICARDO LUIS 
329_p2903,lfr_cambio,unanime,unanime,57891,57892,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2907,REGRESION,segun_su_voto,sin_firma,57932,57896,0,
329_p2908,lfr_cambio,unanime,unanime,58002,58003,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2910,REGRESION,unanime,sin_firma,58028,58003,0,
329_p2911,lfr_cambio,unanime,unanime,58210,58212,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2922,lfr_cambio,unanime,unanime,58560,58534,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2925,lfr_cambio,unanime,unanime,58696,58697,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2929,lfr_cambio,disidencia,disidencia,58989,58990,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2941,lfr_cambio,unanime,unanime,59269,59252,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2944,lfr_cambio,unanime,unanime,59306,59307,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p2946,lfr_cambio,unanime,unanime,59382,59383,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p2948,REGRESION,unanime,sin_firma,59412,59383,0,
329_p3027,lfr_cambio,segun_su_voto,segun_su_voto,2714,2715,6,ENRIQUE SANTIAGO PETRACCHI — AUGUSTO CÉSAR BELLUSCIO — CARLOS S. FAYT — ANTONIO 
329_p3034,lfr_cambio,segun_su_voto,segun_su_voto,3175,3181,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p304,lfr_cambio,unanime,unanime,11584,11585,5,ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E. RAÚL ZAFFARONI — RICARDO 
329_p3053,lfr_cambio,segun_su_voto,segun_su_voto,3464,3465,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p3059,lfr_cambio,disidencia,disidencia,3876,3877,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — E. R
329_p3082,lfr_cambio,unanime,unanime,4728,4729,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p3087,lfr_cambio,unanime,unanime,4798,4799,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p3089,lfr_cambio,unanime,unanime,5229,5235,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p3103,lfr_cambio,unanime,unanime,5451,5452,6,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — E. RAÚL ZAF
329_p3106,lfr_cambio,unanime,unanime,5568,5569,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p3109,lfr_cambio,unanime,unanime,5792,5793,6,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — E. RAÚL ZAF
329_p3121,lfr_cambio,segun_su_voto,segun_su_voto,6041,6042,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p3122,lfr_cambio,segun_su_voto,segun_su_voto,6226,6227,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p3134,lfr_cambio,disidencia,disidencia,6670,6671,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p314,lfr_cambio,disidencia,disidencia,11879,11881,6,ENRIQUE SANTIAGO PETRACCHI — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — E. RAÚL ZAFF
329_p3162,lfr_cambio,unanime,unanime,7660,7625,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p3168,lfr_cambio,unanime,unanime,8062,8052,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p317,REGRESION,unanime,sin_firma,11942,11886,0,
329_p318,lfr_cambio,mixed,mixed,12143,12144,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLO
329_p3184,lfr_cambio,unanime,unanime,8583,8580,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p3190,lfr_cambio,unanime,unanime,8808,8809,5,ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA — E. RAÚL ZAFFARONI — RICARDO 
329_p3196,lfr_cambio,unanime,unanime,8869,8870,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p3201,lfr_cambio,unanime,unanime,9060,9061,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — JUAN CARLOS MAQUEDA —
329_p3203,lfr_cambio,disidencia,disidencia,9193,9194,6,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p3211,lfr_cambio,unanime,unanime,9423,9421,5,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN
329_p335,lfr_cambio,mixed,mixed,12813,12788,7,ENRIQUE SANTIAGO PETRACCHI — ELENA I. HIGHTON DE NOLASCO (según su voto) — CARLO
329_p3373,REGRESION,unanime,sin_firma,16631,16483,0,
329_p3399,lfr_cambio,unanime,unanime,17073,17074,5,ELENA I. HIGHTON DE NOLASCO — CARLOS S. FAYT — JUAN CARLOS MAQUEDA — E. RAÚL ZAF
