caso_id_canonico,disposicion,reenvia,parte_ganadora,via_recurso,multi_recurso,es_revision_fondo,admisibilidad,causa_inadmisibilidad,es_queja
329_p1984,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
329_p1998,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2005,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2024,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2030,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2037,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2043,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2045,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2051,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2055,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2060,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p2062,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2063,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2064,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2065,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2067,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2069,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2080,no_fondo,no,no_aplica,recurso_extraordinario,no,no,no_aplica,,0
329_p2085,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2088,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
329_p2105,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2111,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2115,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2121,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2125,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2130,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2133,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2136,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2139,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2142,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2144,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2146,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2149,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2152,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2158,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2162,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
329_p2166,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2173,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p2174,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2179,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2186,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2188,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2191,revoca,si,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2194,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2197,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
329_p2199,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2206,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
329_p2212,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2217,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_FUNDAMENTACION_AUTONOMA,1
329_p2218,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p2219,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,1
329_p2221,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,admite,,1
329_p2223,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,1
329_p2224,no_fondo,no,no_aplica,recurso_ordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p2226,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2231,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
329_p2240,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2244,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2248,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2251,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2253,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2256,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2258,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2261,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2263,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,0
329_p2265,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2274,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2280,confirma,no,recurrente_pierde,,no,si,admite,,0
329_p2284,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2293,no_fondo,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,1
329_p2296,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2312,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2314,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2316,no_fondo,no,no_aplica,recurso_ordinario,no,no,no_aplica,,0
329_p2342,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2344,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2347,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2351,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2355,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2356,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p2358,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2361,revoca,no,recurrente_gana,recurso_extraordinario,si,si,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2367,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
329_p2413,revoca,si,recurrente_gana,recurso_extraordinario,si,si,admite,,0
329_p2419,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2425,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
329_p2429,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2433,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2440,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2450,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2459,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2465,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2467,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2469,no_fondo,no,no_aplica,recurso_extraordinario,no,no,no_aplica,,0
329_p2479,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2485,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2492,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2496,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2498,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2503,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
329_p2508,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2511,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2523,confirma,no,recurrente_pierde,recurso_ordinario,no,si,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2532,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2539,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
329_p2547,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2552,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
329_p2563,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2567,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2569,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2575,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2584,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
329_p2588,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2591,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2596,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2600,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2601,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
329_p2606,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2610,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p2614,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2620,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
329_p2626,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2631,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2645,no_revision_competencia,no,no_aplica,recurso_extraordinario,no,no,admite,,1
329_p2649,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2655,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2659,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2667,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2672,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
329_p2674,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2680,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
329_p2684,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2688,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
329_p2714,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2719,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2726,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2729,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2731,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2733,no_fondo,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,0
329_p2735,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2737,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2745,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
329_p2754,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
329_p2757,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2759,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2761,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2764,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2779,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2781,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2784,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2787,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2790,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2793,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2796,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2800,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2802,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2805,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2808,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2810,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2815,no_fondo,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,0
329_p2817,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2819,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2823,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2825,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
329_p2827,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2829,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2830,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2834,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p2837,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2844,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,0
329_p2847,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
329_p2856,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2860,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2864,modifica,no,parcial,,no,si,admite,,0
329_p2874,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2876,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,0
329_p2886,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2890,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2896,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2897,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p2903,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
329_p2907,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p2908,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p2910,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p2911,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2916,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2920,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2922,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p2925,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p2929,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2937,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
329_p2939,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
329_p2941,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
329_p2944,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2946,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2948,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p2949,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p2967,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2975,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p2985,no_fondo,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
329_p2986,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3006,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p3019,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3021,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3027,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p3034,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3046,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3048,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3053,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p3054,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3059,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,no,admite,,1
329_p3065,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p3074,no_fondo,no,no_aplica,recurso_extraordinario,no,no,no_aplica,,0
329_p3082,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3087,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3089,no_fondo,no,no_aplica,recurso_ordinario,si,no,sin_marcador,,0
329_p3100,confirma,no,recurrente_pierde,recurso_ordinario,si,si,admite,,0
329_p3103,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,0
329_p3106,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3109,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p3115,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3121,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p3122,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,no,admite,,1
329_p3127,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p3129,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3134,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
329_p3139,grant_remand_implicito,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3148,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3162,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p3165,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p3168,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
329_p3176,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
329_p3184,no_revision_demanda,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p3190,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p3196,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3198,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3201,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3203,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p3207,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
329_p3211,revoca,no,recurrente_gana,recurso_ordinario,si,si,admite,,0
329_p3213,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
329_p3215,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,0
329_p3218,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3221,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,1
329_p3235,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p3373,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
329_p3388,confirma,no,recurrente_pierde,,no,si,admite,,0
329_p3399,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p3400,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3403,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
329_p3444,no_fondo,no,no_aplica,,no,no,no_aplica,,0
329_p3445,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p3450,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3452,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3455,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p3457,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
329_p3459,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p3464,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p3470,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
329_p3478,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
329_p3486,no_fondo,si,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
329_p3488,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3493,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p3517,no_revision_procesal,no,no_aplica,,no,no,inadmite,CADUCIDAD_INSTANCIA,0
329_p3519,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3522,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3525,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
329_p3528,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
329_p3537,no_fondo,no,no_aplica,recurso_ordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p3542,no_fondo,no,no_aplica,recurso_ordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p3546,confirma,si,recurrente_pierde,,no,si,admite,,0
329_p3559,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
329_p3564,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
329_p3568,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
329_p3577,confirma,no,recurrente_pierde,,no,si,admite,,0
329_p3584,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p3589,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p3593,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
329_p3600,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
329_p3611,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,CADUCIDAD_INSTANCIA,0
329_p3616,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,CADUCIDAD_INSTANCIA,0
