voto_id,caso_id_canonico,tomo,date,juez,source_file,linea_inicio,linea_fin_real,primera_del_caso,doble_cod,cod_juez_ok,cod_posicion,cod_tipo_voto_sep,cod_fragmenta_ratio,cod_punto_divergencia,cod_completitud_caso,notas
332_p962::3,332_p962,332,5 de mayo de 2009,Maqueda,LibroVol332.2.md,1638,1839,0,0,,,,,,,
332_p962::4,332_p962,332,5 de mayo de 2009,Zaffaroni,LibroVol332.2.md,1638,1839,0,0,,,,,,,
332_p962::5,332_p962,332,5 de mayo de 2009,Argibay,LibroVol332.2.md,1638,1839,0,0,,,,,,,
332_p979::0,332_p979,332,5 de mayo de 2009,Lorenzetti,LibroVol332.2.md,2303,2503,1,0,,,,,,,
332_p979::1,332_p979,332,5 de mayo de 2009,Highton de Nolasco,LibroVol332.2.md,2303,2503,0,0,,,,,,,
332_p979::2,332_p979,332,5 de mayo de 2009,Fayt,LibroVol332.2.md,2303,2503,0,0,,,,,,,
332_p979::3,332_p979,332,5 de mayo de 2009,Petracchi,LibroVol332.2.md,2303,2503,0,0,,,,,,,
332_p979::4,332_p979,332,5 de mayo de 2009,Maqueda,LibroVol332.2.md,2303,2503,0,0,,,,,,,
332_p979::5,332_p979,332,5 de mayo de 2009,Zaffaroni,LibroVol332.2.md,2303,2503,0,0,,,,,,,
332_p979::6,332_p979,332,5 de mayo de 2009,Argibay,LibroVol332.2.md,2303,2503,0,0,,,,,,,
333_p1140::0,333_p1140,333,29 de junio de 2010,Highton de Nolasco,LibroVol333.2.md,14463,14555,1,0,,,,,,,
333_p1140::1,333_p1140,333,29 de junio de 2010,Petracchi,LibroVol333.2.md,14463,14555,0,0,,,,,,,
333_p1140::2,333_p1140,333,29 de junio de 2010,Maqueda,LibroVol333.2.md,14463,14555,0,0,,,,,,,
333_p1140::3,333_p1140,333,29 de junio de 2010,Argibay,LibroVol333.2.md,14463,14555,0,0,,,,,,,
333_p1152::0,333_p1152,333,6 de julio de 2010,Lorenzetti,LibroVol333.2.md,14870,15017,1,0,,,,,,,
333_p1152::1,333_p1152,333,6 de julio de 2010,Highton de Nolasco,LibroVol333.2.md,14870,15017,0,0,,,,,,,
333_p1152::2,333_p1152,333,6 de julio de 2010,Fayt,LibroVol333.2.md,14870,15017,0,0,,,,,,,
333_p1152::3,333_p1152,333,6 de julio de 2010,Petracchi,LibroVol333.2.md,14870,15017,0,0,,,,,,,
333_p1152::4,333_p1152,333,6 de julio de 2010,Argibay,LibroVol333.2.md,14870,15017,0,0,,,,,,,
333_p123::0,333_p123,333,23 de febrero de 2010,Lorenzetti,LibroVol333.1.md,4625,4973,1,0,,,,,,,
333_p123::1,333_p123,333,23 de febrero de 2010,Highton de Nolasco,LibroVol333.1.md,4625,4973,0,0,,,,,,,
333_p123::2,333_p123,333,23 de febrero de 2010,Maqueda,LibroVol333.1.md,4625,4973,0,0,,,,,,,
333_p123::3,333_p123,333,23 de febrero de 2010,Argibay,LibroVol333.1.md,4625,4973,0,0,,,,,,,
333_p1235::0,333_p1235,333,3 de agosto de 2010,Lorenzetti,LibroVol333.2.md,18003,18332,1,0,,,,,,,
333_p1235::1,333_p1235,333,3 de agosto de 2010,Highton de Nolasco,LibroVol333.2.md,18003,18332,0,0,,,,,,,
333_p1235::2,333_p1235,333,3 de agosto de 2010,Petracchi,LibroVol333.2.md,18003,18332,0,0,,,,,,,
333_p1235::3,333_p1235,333,3 de agosto de 2010,Maqueda,LibroVol333.2.md,18003,18332,0,0,,,,,,,
333_p1235::4,333_p1235,333,3 de agosto de 2010,Zaffaroni,LibroVol333.2.md,18003,18332,0,0,,,,,,,
333_p1235::5,333_p1235,333,3 de agosto de 2010,Argibay,LibroVol333.2.md,18003,18332,0,0,,,,,,,
333_p1446::0,333_p1446,333,17 de agosto de 2010,Lorenzetti,LibroVol333.2.md,26297,26853,1,0,,,,,,,
333_p1446::1,333_p1446,333,17 de agosto de 2010,Highton de Nolasco,LibroVol333.2.md,26297,26853,0,0,,,,,,,
333_p1446::2,333_p1446,333,17 de agosto de 2010,Fayt,LibroVol333.2.md,26297,26853,0,0,,,,,,,
333_p1446::3,333_p1446,333,17 de agosto de 2010,Petracchi,LibroVol333.2.md,26297,26853,0,0,,,,,,,
333_p1446::4,333_p1446,333,17 de agosto de 2010,Maqueda,LibroVol333.2.md,26297,26853,0,0,,,,,,,
333_p1446::5,333_p1446,333,17 de agosto de 2010,Zaffaroni,LibroVol333.2.md,26297,26853,0,0,,,,,,,
333_p1446::6,333_p1446,333,17 de agosto de 2010,Argibay,LibroVol333.2.md,26297,26853,0,0,,,,,,,
333_p1464::0,333_p1464,333,24 de agosto de 2010,Lorenzetti,LibroVol333.2.md,27006,27109,1,0,,,,,,,
333_p1464::1,333_p1464,333,24 de agosto de 2010,Highton de Nolasco,LibroVol333.2.md,27006,27109,0,0,,,,,,,
333_p1464::2,333_p1464,333,24 de agosto de 2010,Petracchi,LibroVol333.2.md,27006,27109,0,0,,,,,,,
333_p1464::3,333_p1464,333,24 de agosto de 2010,Maqueda,LibroVol333.2.md,27006,27109,0,0,,,,,,,
333_p1464::4,333_p1464,333,24 de agosto de 2010,Zaffaroni,LibroVol333.2.md,27006,27109,0,0,,,,,,,
333_p1464::5,333_p1464,333,24 de agosto de 2010,Argibay,LibroVol333.2.md,27006,27109,0,0,,,,,,,
333_p1474::0,333_p1474,333,24 de agosto de 2010,Lorenzetti,LibroVol333.2.md,27358,33151,1,0,,,,,,,
333_p1474::1,333_p1474,333,24 de agosto de 2010,Highton de Nolasco,LibroVol333.2.md,27358,33151,0,0,,,,,,,
333_p1474::2,333_p1474,333,24 de agosto de 2010,Fayt,LibroVol333.2.md,27358,33151,0,0,,,,,,,
333_p1474::3,333_p1474,333,24 de agosto de 2010,Petracchi,LibroVol333.2.md,27358,33151,0,0,,,,,,,
333_p1474::4,333_p1474,333,24 de agosto de 2010,Maqueda,LibroVol333.2.md,27358,33151,0,0,,,,,,,
333_p1474::5,333_p1474,333,24 de agosto de 2010,Zaffaroni,LibroVol333.2.md,27358,33151,0,0,,,,,,,
333_p1474::6,333_p1474,333,24 de agosto de 2010,Argibay,LibroVol333.2.md,27358,33151,0,0,,,,,,,
333_p1639::0,333_p1639,333,31 de agosto de 2010,Lorenzetti,LibroVol333.2.md,34160,34299,1,0,,,,,,,
333_p1639::1,333_p1639,333,31 de agosto de 2010,Highton de Nolasco,LibroVol333.2.md,34160,34299,0,0,,,,,,,
333_p1639::2,333_p1639,333,31 de agosto de 2010,Fayt,LibroVol333.2.md,34160,34299,0,0,,,,,,,
333_p1639::3,333_p1639,333,31 de agosto de 2010,Petracchi,LibroVol333.2.md,34160,34299,0,0,,,,,,,
333_p1639::4,333_p1639,333,31 de agosto de 2010,Maqueda,LibroVol333.2.md,34160,34299,0,0,,,,,,,
333_p1639::5,333_p1639,333,31 de agosto de 2010,Zaffaroni,LibroVol333.2.md,34160,34299,0,0,,,,,,,
333_p1639::6,333_p1639,333,31 de agosto de 2010,Argibay,LibroVol333.2.md,34160,34299,0,0,,,,,,,
333_p1650::0,333_p1650,333,31 de agosto de 2010,Lorenzetti,LibroVol333.2.md,34572,34825,1,0,,,,,,,
333_p1650::1,333_p1650,333,31 de agosto de 2010,Highton de Nolasco,LibroVol333.2.md,34572,34825,0,0,,,,,,,
333_p1650::2,333_p1650,333,31 de agosto de 2010,Petracchi,LibroVol333.2.md,34572,34825,0,0,,,,,,,
333_p1650::3,333_p1650,333,31 de agosto de 2010,Maqueda,LibroVol333.2.md,34572,34825,0,0,,,,,,,
333_p1650::4,333_p1650,333,31 de agosto de 2010,Zaffaroni,LibroVol333.2.md,34572,34825,0,0,,,,,,,
333_p1650::5,333_p1650,333,31 de agosto de 2010,Argibay,LibroVol333.2.md,34572,34825,0,0,,,,,,,
333_p1759::0,333_p1759,333,14 de septiembre de 2010,Highton de Nolasco,LibroVol333.2.md,38772,39001,1,0,,,,,,,
333_p1759::1,333_p1759,333,14 de septiembre de 2010,Petracchi,LibroVol333.2.md,38772,39001,0,0,,,,,,,
333_p1759::2,333_p1759,333,14 de septiembre de 2010,Maqueda,LibroVol333.2.md,38772,39001,0,0,,,,,,,
333_p1759::3,333_p1759,333,14 de septiembre de 2010,Zaffaroni,LibroVol333.2.md,38772,39001,0,0,,,,,,,
333_p1759::4,333_p1759,333,14 de septiembre de 2010,Argibay,LibroVol333.2.md,38772,39001,0,0,,,,,,,
333_p1820::0,333_p1820,333,28 de septiembre de 2010,Lorenzetti,LibroVol333.2.md,41124,41429,1,0,,,,,,,
333_p1820::1,333_p1820,333,28 de septiembre de 2010,Highton de Nolasco,LibroVol333.2.md,41124,41429,0,0,,,,,,,
333_p1820::2,333_p1820,333,28 de septiembre de 2010,Fayt,LibroVol333.2.md,41124,41429,0,0,,,,,,,
333_p1820::3,333_p1820,333,28 de septiembre de 2010,Petracchi,LibroVol333.2.md,41124,41429,0,0,,,,,,,
333_p1820::4,333_p1820,333,28 de septiembre de 2010,Maqueda,LibroVol333.2.md,41124,41429,0,0,,,,,,,
333_p1820::5,333_p1820,333,28 de septiembre de 2010,Zaffaroni,LibroVol333.2.md,41124,41429,0,0,,,,,,,
333_p1820::6,333_p1820,333,28 de septiembre de 2010,Argibay,LibroVol333.2.md,41124,41429,0,0,,,,,,,
333_p1849::0,333_p1849,333,28 de septiembre de 2010,Lorenzetti,LibroVol333.2.md,42247,42562,1,0,,,,,,,
333_p1849::1,333_p1849,333,28 de septiembre de 2010,Highton de Nolasco,LibroVol333.2.md,42247,42562,0,0,,,,,,,
333_p1849::2,333_p1849,333,28 de septiembre de 2010,Fayt,LibroVol333.2.md,42247,42562,0,0,,,,,,,
333_p1849::3,333_p1849,333,28 de septiembre de 2010,Petracchi,LibroVol333.2.md,42247,42562,0,0,,,,,,,
333_p1849::4,333_p1849,333,28 de septiembre de 2010,Maqueda,LibroVol333.2.md,42247,42562,0,0,,,,,,,
333_p1849::5,333_p1849,333,28 de septiembre de 2010,Zaffaroni,LibroVol333.2.md,42247,42562,0,0,,,,,,,
333_p1849::6,333_p1849,333,28 de septiembre de 2010,Argibay,LibroVol333.2.md,42247,42562,0,0,,,,,,,
333_p1863::0,333_p1863,333,28 de septiembre de 2010,Lorenzetti,LibroVol333.2.md,42784,43030,1,0,,,,,,,
333_p1863::1,333_p1863,333,28 de septiembre de 2010,Highton de Nolasco,LibroVol333.2.md,42784,43030,0,0,,,,,,,
333_p1863::2,333_p1863,333,28 de septiembre de 2010,Fayt,LibroVol333.2.md,42784,43030,0,0,,,,,,,
333_p1863::3,333_p1863,333,28 de septiembre de 2010,Petracchi,LibroVol333.2.md,42784,43030,0,0,,,,,,,
333_p1863::4,333_p1863,333,28 de septiembre de 2010,Maqueda,LibroVol333.2.md,42784,43030,0,0,,,,,,,
333_p1863::5,333_p1863,333,28 de septiembre de 2010,Zaffaroni,LibroVol333.2.md,42784,43030,0,0,,,,,,,
333_p1863::6,333_p1863,333,28 de septiembre de 2010,Argibay,LibroVol333.2.md,42784,43030,0,0,,,,,,,
333_p2010::0,333_p2010,333,19 de octubre de 2010,Highton de Nolasco,LibroVol333.3.md,4875,5012,1,0,,,,,,,
333_p2010::1,333_p2010,333,19 de octubre de 2010,Fayt,LibroVol333.3.md,4875,5012,0,0,,,,,,,
333_p2010::2,333_p2010,333,19 de octubre de 2010,Petracchi,LibroVol333.3.md,4875,5012,0,0,,,,,,,
333_p2010::3,333_p2010,333,19 de octubre de 2010,Maqueda,LibroVol333.3.md,4875,5012,0,0,,,,,,,
333_p2010::4,333_p2010,333,19 de octubre de 2010,Zaffaroni,LibroVol333.3.md,4875,5012,0,0,,,,,,,
333_p2010::5,333_p2010,333,19 de octubre de 2010,Argibay,LibroVol333.3.md,4875,5012,0,0,,,,,,,
333_p2044::0,333_p2044,333,26 de octubre de 2010,Lorenzetti,LibroVol333.3.md,6187,6494,1,0,,,,,,,
333_p2044::1,333_p2044,333,26 de octubre de 2010,Highton de Nolasco,LibroVol333.3.md,6187,6494,0,0,,,,,,,
333_p2044::2,333_p2044,333,26 de octubre de 2010,Fayt,LibroVol333.3.md,6187,6494,0,0,,,,,,,
333_p2044::3,333_p2044,333,26 de octubre de 2010,Petracchi,LibroVol333.3.md,6187,6494,0,0,,,,,,,
333_p2044::4,333_p2044,333,26 de octubre de 2010,Maqueda,LibroVol333.3.md,6187,6494,0,0,,,,,,,
333_p2044::5,333_p2044,333,26 de octubre de 2010,Zaffaroni,LibroVol333.3.md,6187,6494,0,0,,,,,,,
333_p215::0,333_p215,333,9 de marzo de 2010,Lorenzetti,LibroVol333.1.md,8201,8587,1,0,,,,,,,
333_p215::1,333_p215,333,9 de marzo de 2010,Highton de Nolasco,LibroVol333.1.md,8201,8587,0,0,,,,,,,
333_p215::2,333_p215,333,9 de marzo de 2010,Fayt,LibroVol333.1.md,8201,8587,0,0,,,,,,,
333_p215::3,333_p215,333,9 de marzo de 2010,Maqueda,LibroVol333.1.md,8201,8587,0,0,,,,,,,
333_p215::4,333_p215,333,9 de marzo de 2010,Zaffaroni,LibroVol333.1.md,8201,8587,0,0,,,,,,,
333_p215::5,333_p215,333,9 de marzo de 2010,Argibay,LibroVol333.1.md,8201,8587,0,0,,,,,,,
333_p2222::0,333_p2222,333,30 de noviembre de 2010,Lorenzetti,LibroVol333.3.md,13062,13655,1,0,,,,,,,
333_p2222::1,333_p2222,333,30 de noviembre de 2010,Highton de Nolasco,LibroVol333.3.md,13062,13655,0,0,,,,,,,
333_p2222::2,333_p2222,333,30 de noviembre de 2010,Petracchi,LibroVol333.3.md,13062,13655,0,0,,,,,,,
333_p2222::3,333_p2222,333,30 de noviembre de 2010,Maqueda,LibroVol333.3.md,13062,13655,0,0,,,,,,,
333_p2222::4,333_p2222,333,30 de noviembre de 2010,Argibay,LibroVol333.3.md,13062,13655,0,0,,,,,,,
333_p241::0,333_p241,333,16 de marzo de 2010,Lorenzetti,LibroVol333.1.md,9241,9339,1,0,,,,,,,
333_p241::1,333_p241,333,16 de marzo de 2010,Highton de Nolasco,LibroVol333.1.md,9241,9339,0,0,,,,,,,
333_p241::2,333_p241,333,16 de marzo de 2010,Fayt,LibroVol333.1.md,9241,9339,0,0,,,,,,,
333_p241::3,333_p241,333,16 de marzo de 2010,Maqueda,LibroVol333.1.md,9241,9339,0,0,,,,,,,
333_p241::4,333_p241,333,16 de marzo de 2010,Zaffaroni,LibroVol333.1.md,9241,9339,0,0,,,,,,,
333_p273::0,333_p273,333,23 de marzo de 2010,Lorenzetti,LibroVol333.1.md,10462,10721,1,0,,,,,,,
333_p273::1,333_p273,333,23 de marzo de 2010,Highton de Nolasco,LibroVol333.1.md,10462,10721,0,0,,,,,,,
333_p273::2,333_p273,333,23 de marzo de 2010,Petracchi,LibroVol333.1.md,10462,10721,0,0,,,,,,,
333_p273::3,333_p273,333,23 de marzo de 2010,Maqueda,LibroVol333.1.md,10462,10721,0,0,,,,,,,
333_p273::4,333_p273,333,23 de marzo de 2010,Zaffaroni,LibroVol333.1.md,10462,10721,0,0,,,,,,,
333_p290::0,333_p290,333,23 de marzo de 2010,Petracchi,LibroVol333.1.md,11089,11238,1,0,,,,,,,
333_p290::1,333_p290,333,23 de marzo de 2010,Maqueda,LibroVol333.1.md,11089,11238,0,0,,,,,,,
333_p290::2,333_p290,333,23 de marzo de 2010,Zaffaroni,LibroVol333.1.md,11089,11238,0,0,,,,,,,
333_p290::3,333_p290,333,23 de marzo de 2010,Argibay,LibroVol333.1.md,11089,11238,0,0,,,,,,,
333_p300::0,333_p300,333,23 de marzo de 2010,Lorenzetti,LibroVol333.1.md,11459,11842,1,0,,,,,,,
333_p300::1,333_p300,333,23 de marzo de 2010,Highton de Nolasco,LibroVol333.1.md,11459,11842,0,0,,,,,,,
333_p300::2,333_p300,333,23 de marzo de 2010,Fayt,LibroVol333.1.md,11459,11842,0,0,,,,,,,
333_p300::3,333_p300,333,23 de marzo de 2010,Petracchi,LibroVol333.1.md,11459,11842,0,0,,,,,,,
333_p300::4,333_p300,333,23 de marzo de 2010,Maqueda,LibroVol333.1.md,11459,11842,0,0,,,,,,,
333_p300::5,333_p300,333,23 de marzo de 2010,Zaffaroni,LibroVol333.1.md,11459,11842,0,0,,,,,,,
333_p300::6,333_p300,333,23 de marzo de 2010,Argibay,LibroVol333.1.md,11459,11842,0,0,,,,,,,
333_p335::0,333_p335,333,6 de abril de 2010,Lorenzetti,LibroVol333.1.md,12752,13531,1,0,,,,,,,
333_p335::1,333_p335,333,6 de abril de 2010,Highton de Nolasco,LibroVol333.1.md,12752,13531,0,0,,,,,,,
333_p335::2,333_p335,333,6 de abril de 2010,Fayt,LibroVol333.1.md,12752,13531,0,0,,,,,,,
333_p335::3,333_p335,333,6 de abril de 2010,Petracchi,LibroVol333.1.md,12752,13531,0,0,,,,,,,
333_p335::4,333_p335,333,6 de abril de 2010,Maqueda,LibroVol333.1.md,12752,13531,0,0,,,,,,,
333_p335::5,333_p335,333,6 de abril de 2010,Zaffaroni,LibroVol333.1.md,12752,13531,0,0,,,,,,,
333_p335::6,333_p335,333,6 de abril de 2010,Argibay,LibroVol333.1.md,12752,13531,0,0,,,,,,,
333_p447::0,333_p447,333,20 de abril de 2010,Highton de Nolasco,LibroVol333.1.md,17186,17760,1,0,,,,,,,
333_p447::1,333_p447,333,20 de abril de 2010,Petracchi,LibroVol333.1.md,17186,17760,0,0,,,,,,,
333_p447::2,333_p447,333,20 de abril de 2010,Maqueda,LibroVol333.1.md,17186,17760,0,0,,,,,,,
333_p447::3,333_p447,333,20 de abril de 2010,Zaffaroni,LibroVol333.1.md,17186,17760,0,0,,,,,,,
333_p479::0,333_p479,333,20 de abril de 2010,Lorenzetti,LibroVol333.1.md,18464,18759,1,0,,,,,,,
333_p479::1,333_p479,333,20 de abril de 2010,Highton de Nolasco,LibroVol333.1.md,18464,18759,0,0,,,,,,,
333_p479::2,333_p479,333,20 de abril de 2010,Fayt,LibroVol333.1.md,18464,18759,0,0,,,,,,,
333_p479::3,333_p479,333,20 de abril de 2010,Petracchi,LibroVol333.1.md,18464,18759,0,0,,,,,,,
333_p479::4,333_p479,333,20 de abril de 2010,Maqueda,LibroVol333.1.md,18464,18759,0,0,,,,,,,
333_p508::0,333_p508,333,27 de abril de 2010,Lorenzetti,LibroVol333.1.md,19593,20012,1,0,,,,,,,
333_p508::1,333_p508,333,27 de abril de 2010,Highton de Nolasco,LibroVol333.1.md,19593,20012,0,0,,,,,,,
333_p508::2,333_p508,333,27 de abril de 2010,Fayt,LibroVol333.1.md,19593,20012,0,0,,,,,,,
333_p508::3,333_p508,333,27 de abril de 2010,Petracchi,LibroVol333.1.md,19593,20012,0,0,,,,,,,
333_p508::4,333_p508,333,27 de abril de 2010,Maqueda,LibroVol333.1.md,19593,20012,0,0,,,,,,,
333_p508::5,333_p508,333,27 de abril de 2010,Zaffaroni,LibroVol333.1.md,19593,20012,0,0,,,,,,,
333_p508::6,333_p508,333,27 de abril de 2010,Argibay,LibroVol333.1.md,19593,20012,0,0,,,,,,,
333_p60::0,333_p60,333,16 de febrero de 2010,Highton de Nolasco,LibroVol333.1.md,2186,2407,1,0,,,,,,,
333_p60::1,333_p60,333,16 de febrero de 2010,Fayt,LibroVol333.1.md,2186,2407,0,0,,,,,,,
333_p60::2,333_p60,333,16 de febrero de 2010,Petracchi,LibroVol333.1.md,2186,2407,0,0,,,,,,,
333_p60::3,333_p60,333,16 de febrero de 2010,Argibay,LibroVol333.1.md,2186,2407,0,0,,,,,,,
333_p633::0,333_p633,333,19 de mayo de 2010,Lorenzetti,LibroVol333.1.md,24419,25574,1,0,,,,,,,
333_p633::1,333_p633,333,19 de mayo de 2010,Highton de Nolasco,LibroVol333.1.md,24419,25574,0,0,,,,,,,
333_p633::2,333_p633,333,19 de mayo de 2010,Fayt,LibroVol333.1.md,24419,25574,0,0,,,,,,,
333_p633::3,333_p633,333,19 de mayo de 2010,Petracchi,LibroVol333.1.md,24419,25574,0,0,,,,,,,
333_p633::4,333_p633,333,19 de mayo de 2010,Maqueda,LibroVol333.1.md,24419,25574,0,0,,,,,,,
333_p633::5,333_p633,333,19 de mayo de 2010,Zaffaroni,LibroVol333.1.md,24419,25574,0,0,,,,,,,
333_p633::6,333_p633,333,19 de mayo de 2010,Argibay,LibroVol333.1.md,24419,25574,0,0,,,,,,,
333_p748::0,333_p748,333,26 de mayo de 2010,Lorenzetti,LibroVol333.1.md,28887,29430,1,0,,,,,,,
333_p748::1,333_p748,333,26 de mayo de 2010,Highton de Nolasco,LibroVol333.1.md,28887,29430,0,0,,,,,,,
333_p748::2,333_p748,333,26 de mayo de 2010,Fayt,LibroVol333.1.md,28887,29430,0,0,,,,,,,
333_p748::3,333_p748,333,26 de mayo de 2010,Petracchi,LibroVol333.1.md,28887,29430,0,0,,,,,,,
333_p748::4,333_p748,333,26 de mayo de 2010,Maqueda,LibroVol333.1.md,28887,29430,0,0,,,,,,,
333_p748::5,333_p748,333,26 de mayo de 2010,Zaffaroni,LibroVol333.1.md,28887,29430,0,0,,,,,,,
333_p748::6,333_p748,333,26 de mayo de 2010,Argibay,LibroVol333.1.md,28887,29430,0,0,,,,,,,
333_p802::0,333_p802,333,,Lorenzetti,LibroVol333.2.md,1026,1699,1,0,,,,,,,
333_p802::1,333_p802,333,,Highton de Nolasco,LibroVol333.2.md,1026,1699,0,0,,,,,,,
333_p802::2,333_p802,333,,Fayt,LibroVol333.2.md,1026,1699,0,0,,,,,,,
333_p802::3,333_p802,333,,Petracchi,LibroVol333.2.md,1026,1699,0,0,,,,,,,
333_p802::4,333_p802,333,,Maqueda,LibroVol333.2.md,1026,1699,0,0,,,,,,,
333_p802::5,333_p802,333,,Zaffaroni,LibroVol333.2.md,1026,1699,0,0,,,,,,,
333_p802::6,333_p802,333,,Argibay,LibroVol333.2.md,1026,1699,0,0,,,,,,,
333_p82::0,333_p82,333,23 de febrero de 2010,Lorenzetti,LibroVol333.1.md,3013,3162,1,0,,,,,,,
333_p82::1,333_p82,333,23 de febrero de 2010,Highton de Nolasco,LibroVol333.1.md,3013,3162,0,0,,,,,,,
333_p82::2,333_p82,333,23 de febrero de 2010,Petracchi,LibroVol333.1.md,3013,3162,0,0,,,,,,,
333_p82::3,333_p82,333,23 de febrero de 2010,Maqueda,LibroVol333.1.md,3013,3162,0,0,,,,,,,
333_p82::4,333_p82,333,23 de febrero de 2010,Zaffaroni,LibroVol333.1.md,3013,3162,0,0,,,,,,,
333_p82::5,333_p82,333,23 de febrero de 2010,Argibay,LibroVol333.1.md,3013,3162,0,0,,,,,,,
333_p828::0,333_p828,333,,Lorenzetti,LibroVol333.2.md,2023,2151,1,0,,,,,,,
333_p828::1,333_p828,333,,Highton de Nolasco,LibroVol333.2.md,2023,2151,0,0,,,,,,,
333_p828::2,333_p828,333,,Fayt,LibroVol333.2.md,2023,2151,0,0,,,,,,,
333_p828::3,333_p828,333,,Maqueda,LibroVol333.2.md,2023,2151,0,0,,,,,,,
333_p9::0,333_p9,333,2 de febrero de 2010,Lorenzetti,LibroVol333.1.md,192,487,1,0,,,,,,,
333_p9::1,333_p9,333,2 de febrero de 2010,Highton de Nolasco,LibroVol333.1.md,192,487,0,0,,,,,,,
333_p9::2,333_p9,333,2 de febrero de 2010,Petracchi,LibroVol333.1.md,192,487,0,0,,,,,,,
333_p9::3,333_p9,333,2 de febrero de 2010,Maqueda,LibroVol333.1.md,192,487,0,0,,,,,,,
333_p9::4,333_p9,333,2 de febrero de 2010,Argibay,LibroVol333.1.md,192,487,0,0,,,,,,,
333_p93::0,333_p93,333,23 de febrero de 2010,Lorenzetti,LibroVol333.1.md,3451,3506,1,0,,,,,,,
333_p93::1,333_p93,333,23 de febrero de 2010,Highton de Nolasco,LibroVol333.1.md,3451,3506,0,0,,,,,,,
333_p93::2,333_p93,333,23 de febrero de 2010,Petracchi,LibroVol333.1.md,3451,3506,0,0,,,,,,,
333_p93::3,333_p93,333,23 de febrero de 2010,Maqueda,LibroVol333.1.md,3451,3506,0,0,,,,,,,
333_p93::4,333_p93,333,23 de febrero de 2010,Argibay,LibroVol333.1.md,3451,3506,0,0,,,,,,,
333_p95::0,333_p95,333,23 de febrero de 2010,Highton de Nolasco,LibroVol333.1.md,3507,4011,1,0,,,,,,,
333_p95::1,333_p95,333,23 de febrero de 2010,Fayt,LibroVol333.1.md,3507,4011,0,0,,,,,,,
333_p95::2,333_p95,333,23 de febrero de 2010,Petracchi,LibroVol333.1.md,3507,4011,0,0,,,,,,,
333_p95::3,333_p95,333,23 de febrero de 2010,Maqueda,LibroVol333.1.md,3507,4011,0,0,,,,,,,
333_p95::4,333_p95,333,23 de febrero de 2010,Zaffaroni,LibroVol333.1.md,3507,4011,0,0,,,,,,,
333_p95::5,333_p95,333,23 de febrero de 2010,Argibay,LibroVol333.1.md,3507,4011,0,0,,,,,,,
334_p1033::0,334_p1033,334,27 de septiembre de 2011,Lorenzetti,LibroVol334.2.md,12294,12389,1,0,,,,,,,
334_p1033::1,334_p1033,334,27 de septiembre de 2011,Highton de Nolasco,LibroVol334.2.md,12294,12389,0,0,,,,,,,
334_p1033::2,334_p1033,334,27 de septiembre de 2011,Maqueda,LibroVol334.2.md,12294,12389,0,0,,,,,,,
334_p1033::3,334_p1033,334,27 de septiembre de 2011,Zaffaroni,LibroVol334.2.md,12294,12389,0,0,,,,,,,
334_p1033::4,334_p1033,334,27 de septiembre de 2011,Argibay,LibroVol334.2.md,12294,12389,0,0,,,,,,,
334_p1043::0,334_p1043,334,27 de septiembre de 2011,Lorenzetti,LibroVol334.2.md,12665,12799,1,0,,,,,,,
334_p1043::1,334_p1043,334,27 de septiembre de 2011,Highton de Nolasco,LibroVol334.2.md,12665,12799,0,0,,,,,,,
334_p1043::2,334_p1043,334,27 de septiembre de 2011,Maqueda,LibroVol334.2.md,12665,12799,0,0,,,,,,,
334_p1043::3,334_p1043,334,27 de septiembre de 2011,Zaffaroni,LibroVol334.2.md,12665,12799,0,0,,,,,,,
334_p1043::4,334_p1043,334,27 de septiembre de 2011,Argibay,LibroVol334.2.md,12665,12799,0,0,,,,,,,
334_p1070::0,334_p1070,334,4 de octubre de 2011,Lorenzetti,LibroVol334.3.md,313,456,1,0,,,,,,,
334_p1070::1,334_p1070,334,4 de octubre de 2011,Highton de Nolasco,LibroVol334.3.md,313,456,0,0,,,,,,,
334_p1070::2,334_p1070,334,4 de octubre de 2011,Petracchi,LibroVol334.3.md,313,456,0,0,,,,,,,
334_p1070::3,334_p1070,334,4 de octubre de 2011,Maqueda,LibroVol334.3.md,313,456,0,0,,,,,,,
334_p1070::4,334_p1070,334,4 de octubre de 2011,Zaffaroni,LibroVol334.3.md,313,456,0,0,,,,,,,
334_p1070::5,334_p1070,334,4 de octubre de 2011,Argibay,LibroVol334.3.md,313,456,0,0,,,,,,,
334_p1074::0,334_p1074,334,4 de octubre de 2011,Lorenzetti,LibroVol334.3.md,457,765,1,0,,,,,,,
334_p1074::1,334_p1074,334,4 de octubre de 2011,Petracchi,LibroVol334.3.md,457,765,0,0,,,,,,,
334_p1074::2,334_p1074,334,4 de octubre de 2011,Maqueda,LibroVol334.3.md,457,765,0,0,,,,,,,
334_p1074::3,334_p1074,334,4 de octubre de 2011,Zaffaroni,LibroVol334.3.md,457,765,0,0,,,,,,,
334_p1074::4,334_p1074,334,4 de octubre de 2011,Argibay,LibroVol334.3.md,457,765,0,0,,,,,,,
334_p1081::0,334_p1081,334,11 de octubre de 2011,Lorenzetti,LibroVol334.3.md,766,1181,1,0,,,,,,,
334_p1081::1,334_p1081,334,11 de octubre de 2011,Highton de Nolasco,LibroVol334.3.md,766,1181,0,0,,,,,,,
