voto_id,caso_id_canonico,juez,marco,origen_b,doble_cod,parser_posicion,parser_tipo_voto_sep,parser_fragmenta_ratio,parser_punto_divergencia
329_p5336::5,329_p5336,Argibay,A,,0,mayoria,,,
329_p5368::0,329_p5368,Petracchi,A,,0,mayoria,,,
329_p5368::1,329_p5368,Highton de Nolasco,A,,0,mayoria,,,
329_p5368::2,329_p5368,Maqueda,A,,0,mayoria,,,
329_p5368::3,329_p5368,Zaffaroni,A,,0,mayoria,,,
329_p5368::4,329_p5368,Lorenzetti,A,,0,mayoria,,,
329_p5368::5,329_p5368,Argibay,A,,0,mayoria,,,
329_p5377::0,329_p5377,Petracchi,A,,0,mayoria,,,
329_p5377::1,329_p5377,Highton de Nolasco,A,,0,mayoria,,,
329_p5377::2,329_p5377,Fayt,A,,0,mayoria,,,
329_p5377::3,329_p5377,Maqueda,A,posicion=mayoria|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,mayoria,,,
329_p5377::4,329_p5377,Zaffaroni,A,,0,mayoria,,,
329_p5377::5,329_p5377,Lorenzetti,A,,0,mayoria,,,
329_p5377::6,329_p5377,Argibay,A,,0,según su voto,B,False,
329_p5382::0,329_p5382,Petracchi,B,posicion=según su voto|tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
329_p5382::1,329_p5382,Highton de Nolasco,B,,0,en disidencia,indeterminado,False,
329_p5382::2,329_p5382,Fayt,B,,0,según su voto,indeterminado,False,
329_p5382::3,329_p5382,Maqueda,B,,0,en disidencia,D,True,dispositivo
329_p5382::4,329_p5382,Zaffaroni,B,,0,mayoria,,,
329_p5382::5,329_p5382,Lorenzetti,B,,0,en disidencia,indeterminado,False,
329_p5382::6,329_p5382,Argibay,B,,0,en disidencia,,,
329_p5619::0,329_p5619,Petracchi,A,,0,mayoria,,,
329_p5619::1,329_p5619,Highton de Nolasco,A,,0,mayoria,,,
329_p5619::2,329_p5619,Fayt,A,,0,mayoria,,,
329_p5619::3,329_p5619,Zaffaroni,A,,0,mayoria,,,
329_p5619::4,329_p5619,Lorenzetti,A,,0,mayoria,,,
329_p5619::5,329_p5619,Argibay,A,,0,según su voto,B,False,
329_p5655::0,329_p5655,Petracchi,A,,0,mayoria,,,
329_p5655::1,329_p5655,Highton de Nolasco,A,,0,mayoria,,,
329_p5655::2,329_p5655,Fayt,A,,0,mayoria,,,
329_p5655::3,329_p5655,Maqueda,A,,0,mayoria,,,
329_p5655::4,329_p5655,Zaffaroni,A,,0,mayoria,,,
329_p5655::5,329_p5655,Lorenzetti,A,,0,mayoria,,,
329_p5655::6,329_p5655,Argibay,A,,0,según su voto,,,
329_p5670::0,329_p5670,Petracchi,A,,0,mayoria,,,
329_p5670::1,329_p5670,Highton de Nolasco,A,,0,mayoria,,,
329_p5670::2,329_p5670,Fayt,A,,0,mayoria,,,
329_p5670::3,329_p5670,Maqueda,A,,0,mayoria,,,
329_p5670::4,329_p5670,Argibay,A,,0,mayoria,,,
329_p5728::0,329_p5728,Petracchi,A,,0,mayoria,,,
329_p5728::1,329_p5728,Highton de Nolasco,A,,0,mayoria,,,
329_p5728::2,329_p5728,Maqueda,A,,0,mayoria,,,
329_p5728::3,329_p5728,Zaffaroni,A,,0,mayoria,,,
329_p5728::4,329_p5728,Lorenzetti,A,,0,mayoria,,,
329_p5728::5,329_p5728,Argibay,A,,0,mayoria,,,
329_p5789::0,329_p5789,Petracchi,A,,0,mayoria,,,
329_p5789::1,329_p5789,Highton de Nolasco,A,,0,mayoria,,,
329_p5789::2,329_p5789,Maqueda,A,,0,mayoria,,,
329_p5789::3,329_p5789,Lorenzetti,A,,0,mayoria,,,
329_p5789::4,329_p5789,Argibay,A,,0,mayoria,,,
329_p584::0,329_p584,Highton de Nolasco,B,,0,mayoria,,,
329_p584::1,329_p584,Fayt,B,,0,mayoria,,,
329_p584::2,329_p584,Zaffaroni,B,,0,mayoria,,,
329_p584::3,329_p584,Lorenzetti,B,,0,mayoria,,,
329_p584::4,329_p584,Argibay,B,tipo_voto_sep=C|fragmenta_ratio=parcial|punto_divergencia=considerando 2,0,según su voto,C,parcial,considerando 2
329_p5848::0,329_p5848,Petracchi,A,,0,mayoria,,,
329_p5848::1,329_p5848,Highton de Nolasco,A,,0,mayoria,,,
329_p5848::2,329_p5848,Maqueda,A,,0,mayoria,,,
329_p5848::3,329_p5848,Zaffaroni,A,,0,mayoria,,,
329_p5848::4,329_p5848,Lorenzetti,A,,0,mayoria,,,
329_p5848::5,329_p5848,Argibay,A,,0,mayoria,,,
329_p5857::0,329_p5857,Petracchi,A,,0,mayoria,,,
329_p5857::1,329_p5857,Highton de Nolasco,A,,0,mayoria,,,
329_p5857::2,329_p5857,Fayt,A,,0,mayoria,,,
329_p5857::3,329_p5857,Maqueda,A,,0,mayoria,,,
329_p5857::4,329_p5857,Zaffaroni,A,,0,mayoria,,,
329_p5857::5,329_p5857,Lorenzetti,A,,0,en disidencia,B,False,
329_p5857::6,329_p5857,Argibay,A,,0,en disidencia,,,
329_p5870::0,329_p5870,Highton de Nolasco,A,,0,en disidencia,indeterminado,False,
329_p5870::1,329_p5870,Fayt,A,,1,mayoria,,,
329_p5870::2,329_p5870,Maqueda,A,,0,mayoria,,,
329_p5870::3,329_p5870,Zaffaroni,A,,0,mayoria,,,
329_p5870::4,329_p5870,Lorenzetti,A,,0,mayoria,,,
329_p5870::5,329_p5870,Argibay,A,,0,en disidencia,,,
329_p5871::0,329_p5871,Petracchi,A,,0,mayoria,,,
329_p5871::1,329_p5871,Highton de Nolasco,A,,0,mayoria,,,
329_p5871::2,329_p5871,Fayt,A,,0,según su voto,C,parcial,considerando 2
329_p5871::3,329_p5871,Maqueda,A,,0,mayoria,,,
329_p5871::4,329_p5871,Zaffaroni,A,,0,según su voto,indeterminado,False,
329_p5871::5,329_p5871,Lorenzetti,A,,0,mayoria,,,
329_p5871::6,329_p5871,Argibay,A,,0,mayoria,,,
329_p5896::0,329_p5896,Petracchi,A,,0,mayoria,,,
329_p5896::1,329_p5896,Highton de Nolasco,A,,0,mayoria,,,
329_p5896::2,329_p5896,Maqueda,A,,0,mayoria,,,
329_p5896::3,329_p5896,Zaffaroni,A,,0,mayoria,,,
329_p5989::0,329_p5989,Highton de Nolasco,A,,0,mayoria,,,
329_p5989::1,329_p5989,Fayt,A,,0,mayoria,,,
329_p5989::2,329_p5989,Maqueda,A,,0,mayoria,,,
329_p5989::3,329_p5989,Zaffaroni,A,,0,en disidencia,,,
329_p5989::4,329_p5989,Lorenzetti,A,,0,en disidencia,indeterminado,False,
329_p5989::5,329_p5989,Argibay,A,,0,mayoria,,,
329_p5994::0,329_p5994,Petracchi,A,,0,según su voto,C,parcial,considerando 2
